#Parameters = {L=38; Thickness=0.01; W=3; depth=15}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
1.0229099988937	-10.275084497940
1.0248999595642	-10.205764069671
1.0268900394440	-10.137299022256
1.0288800001144	-10.069707859727
1.0308699607849	-10.003007773360
1.0328600406647	-9.9372148699835
1.0348500013351	-9.8723357749812
1.0368399620056	-9.8083816990264
1.0388300418854	-9.7453551995614
1.0408200025558	-9.6832573329947
1.0428099632263	-9.6220889503634
1.0448000431061	-9.5618469793970
1.0467900037766	-9.5025272909835
1.0487799644470	-9.4441203754691
1.0507700443268	-9.3866199304109
1.0527600049973	-9.3300147004398
1.0547499656677	-9.2742951082123
1.0567400455475	-9.2194447240811
1.0587300062180	-9.1654517347596
1.0607199668884	-9.1123014532638
1.0627100467682	-9.0599766565791
1.0647000074387	-9.0084622975227
1.0666899681091	-8.9577402815386
1.0686800479889	-8.9077935365635
1.0706700086594	-8.8586035265979
1.0726599693298	-8.8101533394601
1.0746500492096	-8.7624240297275
1.0766400098801	-8.7153970519940
1.0786299705505	-8.6690568550857
1.0806200504303	-8.6233812642766
1.0826100111008	-8.5783568286927
1.0845999717712	-8.5339636127718
1.0865900516510	-8.4901859454582
1.0885800123215	-8.4470089412030
1.0905699729919	-8.4044139788161
1.0925600528717	-8.3623881392348
1.0945500135422	-8.3209152056691
1.0965399742126	-8.2799827037810
1.0985300540924	-8.2395779843191
1.1005200147629	-8.1996871339156
1.1025099754333	-8.1602998303578
1.1045000553131	-8.1214052576637
1.1064900159836	-8.0829927176340
1.1084799766541	-8.0450551331814
1.1104700565338	-8.0075817857301
1.1124600172043	-7.9705679903603
1.1144499778748	-7.9340041654688
1.1164400577545	-7.8978873477028
1.1184300184250	-7.8622111198544
1.1204199790955	-7.8269719865556
1.1224100589752	-7.7921662872089
1.1244000196457	-7.7577905089415
1.1263899803162	-7.7238427328986
1.1283799409866	-7.6903232829424
1.1303700208664	-7.6572290444214
1.1323599815369	-7.6245625604737
1.1343499422073	-7.5923206987024
1.1363400220871	-7.5605073264495
1.1383299827576	-7.5291221018470
1.1403199434280	-7.4981662414878
1.1423100233078	-7.4676434173628
1.1442999839783	-7.4375545265165
1.1462899446487	-7.4079029247886
1.1482800245285	-7.3786920546107
1.1502699851990	-7.3499233438101
1.1522599458694	-7.3216014552497
1.1542500257492	-7.2937285742931
1.1562399864197	-7.2663092097431
1.1582299470901	-7.2393454065155
1.1602200269699	-7.2128414490939
1.1622099876404	-7.1868004982650
1.1641999483109	-7.1612262455675
1.1661900281906	-7.1361212806461
1.1681799888611	-7.1114881228489
1.1701699495316	-7.0873322940773
1.1721600294113	-7.0636539954350
1.1741499900818	-7.0404574007403
1.1761399507523	-7.0177438528553
1.1781300306320	-6.9955158628709
1.1801199913025	-6.9737753899343
1.1821099519730	-6.9525253349954
1.1841000318527	-6.9317650705894
1.1860899925232	-6.9114985980466
1.1880799531937	-6.8917239750447
1.1900700330734	-6.8724447828072
1.1920599937439	-6.8536593088441
1.1940499544144	-6.8353682586661
1.1960400342941	-6.8175734612554
1.1980299949646	-6.8002724973530
1.2000199556351	-6.7834672228428
1.2020100355148	-6.7671554325980
1.2039999961853	-6.7513368852343
1.2059899568558	-6.7360106172189
1.2079800367355	-6.7211753727237
1.2099699974060	-6.7068293037882
1.2119599580765	-6.6929718941413
1.2139500379562	-6.6796021226537
1.2159399986267	-6.6667164528325
1.2179299592972	-6.6543131031355
1.2199200391769	-6.6423927246139
1.2219099998474	-6.6309504302221
1.2238999605179	-6.6199863883969
1.2258900403976	-6.6094969543313
1.2278800010681	-6.5994797114123
