#Parameters = {Conductivity=300; L=38; Thickness=0.01; W=3; depth=15}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
1.2736500501633	-9.2501543673443
1.2756400108337	-9.2594751279657
1.2776299715042	-9.2686632519407
1.2796200513840	-9.2777058018127
1.2816100120544	-9.2865984386368
1.2835999727249	-9.2953321576045
1.2855900526047	-9.3039007393068
1.2875800132751	-9.3122953850003
1.2895699739456	-9.3205140825672
1.2915600538254	-9.3285452151739
1.2935500144958	-9.3363861952870
1.2955399751663	-9.3440307633605
1.2975300550461	-9.3514724376082
1.2995200157166	-9.3587096080704
1.3015099763870	-9.3657371045285
1.3035000562668	-9.3725486156385
1.3054900169373	-9.3791434669567
1.3074799776077	-9.3855176932545
1.3094700574875	-9.3916687284302
1.3114600181580	-9.3975938777680
1.3134499788284	-9.4032908718742
1.3154400587082	-9.4087585511683
1.3174300193787	-9.4139973889703
1.3194199800491	-9.4190057820078
1.3214099407196	-9.4237831246177
1.3234000205994	-9.4283286067476
1.3253899812698	-9.4326432163981
1.3273799419403	-9.4367303409741
1.3293700218201	-9.4405864940544
1.3313599824905	-9.4442161628891
1.3333499431610	-9.4476184152784
1.3353400230408	-9.4507954301951
1.3373299837112	-9.4537518341676
1.3393199443817	-9.4564870152540
1.3413100242615	-9.4590058510658
1.3432999849319	-9.4613073669959
1.3452899456024	-9.4633957293913
1.3472800254822	-9.4652736791227
1.3492699861526	-9.4669423964432
1.3512599468231	-9.4684076189743
1.3532500267029	-9.4696703723027
1.3552399873734	-9.4707325490169
1.3572299480438	-9.4715992119952
1.3592200279236	-9.4722708186934
1.3612099885941	-9.4727492710417
1.3631999492645	-9.4730407739349
1.3651900291443	-9.4731440412950
1.3671799898148	-9.4730618777971
1.3691699504852	-9.4727979299769
1.3711600303650	-9.4723518470461
1.3731499910355	-9.4717276939471
1.3751399517059	-9.4709277154428
1.3771300315857	-9.4699491315794
1.3791199922562	-9.4687991034273
1.3811099529266	-9.4674730056031
1.3831000328064	-9.4659739188109
1.3850899934769	-9.4643038556887
1.3870799541473	-9.4624627460983
1.3890700340271	-9.4604485297901
1.3910599946976	-9.4582624231706
1.3930499553680	-9.4559067233722
1.3950400352478	-9.4533781171573
1.3970299959183	-9.4506780585647
1.3990199565887	-9.4478039547658
1.4010100364685	-9.4447572600166
1.4029999971390	-9.4415347616167
1.4049899578094	-9.4381394347940
1.4069800376892	-9.4345652991233
1.4089699983597	-9.4308155847513
1.4109599590302	-9.4268849869668
1.4129500389099	-9.4227760992975
1.4149399995804	-9.4184847138585
1.4169299602509	-9.4140111191713
1.4189200401306	-9.4093564536852
1.4209100008011	-9.4045140033743
1.4228999614716	-9.3994878871016
1.4248900413513	-9.3942740122479
1.4268800020218	-9.3888728846826
1.4288699626923	-9.3832850964920
1.4308600425720	-9.3775065381091
1.4328500032425	-9.3715390670626
1.4348399639130	-9.3653826216790
1.4368300437927	-9.3590371833132
1.4388200044632	-9.3525012331579
1.4408099651337	-9.3457766504904
1.4428000450134	-9.3388621468136
1.4447900056839	-9.3317627586266
1.4467799663544	-9.3244755380275
1.4487700462341	-9.3170046706222
1.4507600069046	-9.3093499326029
1.4527499675751	-9.3015127856549
1.4547400474548	-9.2934994987362
1.4567300081253	-9.2853064904616
1.4587199687958	-9.2769404280732
1.4607100486755	-9.2684048246801
1.4627000093460	-9.2597019260809
1.4646899700165	-9.2508339632244
1.4666800498962	-9.2418054488972
1.4686700105667	-9.2326229432686
